Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Variant Inventory Tracker,Variant Inventory Policy,Variant Inventory Qty,Image Src,Image Position,Image Alt Text,SEO Title,SEO Description,product.metafields.color_flex.base_url,product.metafields.color_flex.collection,product.metafields.color_flex.pattern,product.metafields.color_flex.layer_count,product.metafields.color_flex.layer_labels,product.metafields.color_flex.pattern_size,product.metafields.color_flex.tiling_type,product.metafields.color_flex.designer_colors
traditions-clo-1-valencia,Valencia,<p>Valencia clothing pattern from Traditions (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Traditions (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,traditions-clo-1-valencia,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/traditions/thumbnails/valencia.jpg,1,Valencia clothing pattern thumbnail,Valencia - Traditions (CLO-1) Clothing | ColorFlex,Valencia clothing pattern from Traditions (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,traditions.clo-1,valencia,1,Design,24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6212 QUIETUDE,SW6204 SEA SALT,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW7699 RUSTIC CITY,SW6135 ECRU,SW6243 DISTANCE,SW6242 BRACING BLUE,SW6306 CORDIAL,SW6332 CORAL ISLAND"
folksie-clo-1-flame-tree,Flame Tree,<p>Flame Tree clothing pattern from Folksie (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Folksie (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,folksie-clo-1-flame-tree,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/folksie/thumbnails/flame-tree.jpg,1,Flame Tree clothing pattern thumbnail,Flame Tree - Folksie (CLO-1) Clothing | ColorFlex,Flame Tree clothing pattern from Folksie (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,folksie.clo-1,flame-tree,2,"Trees,Flames",24x24,straight,"SC0002 COTTAGE COAL,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW6212 QUIETUDE,SW7699 RUSTIC CITY,SW6332 CORAL ISLAND,SW6306 CORDIAL,SW6135 ECRU,SW6242 BRACING BLUE,SW6243 DISTANCE,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6204 SEA SALT"
folksie-clo-1-folk-vine,Folk Vine,<p>Folk Vine clothing pattern from Folksie (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Folksie (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,folksie-clo-1-folk-vine,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/folksie/thumbnails/folk-vine.jpg,1,Folk Vine clothing pattern thumbnail,Folk Vine - Folksie (CLO-1) Clothing | ColorFlex,Folk Vine clothing pattern from Folksie (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,folksie.clo-1,folk-vine,9,"Outter Leaves,Center Leaves,Berries,Lillies,Round Flowers,Flower Centers,Small Flowers,Tiny Flowers,Tulips",24x24,straight,"SC0002 COTTAGE COAL,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW6212 QUIETUDE,SW7699 RUSTIC CITY,SW6332 CORAL ISLAND,SW6306 CORDIAL,SW6135 ECRU,SW6242 BRACING BLUE,SW6243 DISTANCE,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6204 SEA SALT"
folksie-clo-1-cherie-cherie,Cherie Cherie,<p>Cherie Cherie clothing pattern from Folksie (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Folksie (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,folksie-clo-1-cherie-cherie,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/folksie/thumbnails/cherie-cherie.jpg,1,Cherie Cherie clothing pattern thumbnail,Cherie Cherie - Folksie (CLO-1) Clothing | ColorFlex,Cherie Cherie clothing pattern from Folksie (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,folksie.clo-1,cherie-cherie,4,"Texture,Cherries,Leaves,Design",24x24,straight,"SC0002 COTTAGE COAL,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW6212 QUIETUDE,SW7699 RUSTIC CITY,SW6332 CORAL ISLAND,SW6306 CORDIAL,SW6135 ECRU,SW6242 BRACING BLUE,SW6243 DISTANCE,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6204 SEA SALT"
folksie-clo-1-my-cherie-amour,My Cherie Amour,<p>My Cherie Amour clothing pattern from Folksie (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Folksie (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,folksie-clo-1-my-cherie-amour,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/folksie/thumbnails/my-cherie-amour.jpg,1,My Cherie Amour clothing pattern thumbnail,My Cherie Amour - Folksie (CLO-1) Clothing | ColorFlex,My Cherie Amour clothing pattern from Folksie (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,folksie.clo-1,my-cherie-amour,6,"Texture,Cherries,Leaves,Left Side Twig,Right Side Twig,Black Outline",24x24,straight,"SC0002 COTTAGE COAL,SW7069 IRON ORE,SW7067 CITYSCAPE,SW3174 LENNOX HILL TAN,SC0001 COTTAGE LINEN,SW7729 EDAMAME,SW7726 LEMON VERBENA,SW6212 QUIETUDE,SW7699 RUSTIC CITY,SW6332 CORAL ISLAND,SW6306 CORDIAL,SW6135 ECRU,SW6242 BRACING BLUE,SW6243 DISTANCE,SW6186 DRIED THYME,SW9130 EVERGREEN FOG,SW6204 SEA SALT"
geometry-clo-1-meet-in-the-middle,Meet In The Middle,<p>Meet In The Middle clothing pattern from Geometry (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Geometry (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,geometry-clo-1-meet-in-the-middle,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/geometry/thumbnails/meet-in-the-middle.jpg,1,Meet In The Middle clothing pattern thumbnail,Meet In The Middle - Geometry (CLO-1) Clothing | ColorFlex,Meet In The Middle clothing pattern from Geometry (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,geometry.clo-1,meet-in-the-middle,2,"Outline,Center Line",24x24,straight,"SC0002 COTTAGE COAL,SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW7065 ARGOS,SW3441 FOOTHILLS,SW6158 SAWDUST,SW3174 LENNOX HILL TAN,SW6135 ECRU,SW7699 RUSTIC CITY"
geometry-clo-1-riparian,Riparian,<p>Riparian clothing pattern from Geometry (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Geometry (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,geometry-clo-1-riparian,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/geometry/thumbnails/riparian.jpg,1,Riparian clothing pattern thumbnail,Riparian - Geometry (CLO-1) Clothing | ColorFlex,Riparian clothing pattern from Geometry (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,geometry.clo-1,riparian,5,"Vertical Left,Vertical Right,Horizontal Top,Horizontal Bottom,Dots",24x24,straight,"SC0002 COTTAGE COAL,SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW7065 ARGOS,SW3441 FOOTHILLS,SW6158 SAWDUST,SW3174 LENNOX HILL TAN,SW6135 ECRU,SW7699 RUSTIC CITY"
geometry-clo-1-fluvial,Fluvial,<p>Fluvial clothing pattern from Geometry (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Geometry (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,geometry-clo-1-fluvial,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/geometry/thumbnails/fluvial.jpg,1,Fluvial clothing pattern thumbnail,Fluvial - Geometry (CLO-1) Clothing | ColorFlex,Fluvial clothing pattern from Geometry (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,geometry.clo-1,fluvial,3,"Left Side,Right Side,Top Of Block",24x24,straight,"SC0002 COTTAGE COAL,SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW7065 ARGOS,SW3441 FOOTHILLS,SW6158 SAWDUST,SW3174 LENNOX HILL TAN,SW6135 ECRU,SW7699 RUSTIC CITY"
geometry-clo-1-meander,Meander,<p>Meander clothing pattern from Geometry (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Geometry (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,geometry-clo-1-meander,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/geometry/thumbnails/meander.jpg,1,Meander clothing pattern thumbnail,Meander - Geometry (CLO-1) Clothing | ColorFlex,Meander clothing pattern from Geometry (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,geometry.clo-1,meander,6,"Tiny Diamond,Diamond Center,Dot,Diamond Middle,Bracket,Diamond Outside",24x24,straight,"SC0002 COTTAGE COAL,SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW7065 ARGOS,SW3441 FOOTHILLS,SW6158 SAWDUST,SW3174 LENNOX HILL TAN,SW6135 ECRU,SW7699 RUSTIC CITY"
geometry-clo-1-eddy,Eddy,<p>Eddy clothing pattern from Geometry (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Geometry (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,geometry-clo-1-eddy,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/geometry/thumbnails/eddy.jpg,1,Eddy clothing pattern thumbnail,Eddy - Geometry (CLO-1) Clothing | ColorFlex,Eddy clothing pattern from Geometry (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,geometry.clo-1,eddy,1,Design,24x24,half-drop,"SC0002 COTTAGE COAL,SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW7065 ARGOS,SW3441 FOOTHILLS,SW6158 SAWDUST,SW3174 LENNOX HILL TAN,SW6135 ECRU,SW7699 RUSTIC CITY"
geometry-clo-1-allurium,Allurium,<p>Allurium clothing pattern from Geometry (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Geometry (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,geometry-clo-1-allurium,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/geometry/thumbnails/allurium.jpg,1,Allurium clothing pattern thumbnail,Allurium - Geometry (CLO-1) Clothing | ColorFlex,Allurium clothing pattern from Geometry (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,geometry.clo-1,allurium,3,"Left,Center,Right",24x24,straight,"SC0002 COTTAGE COAL,SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW7065 ARGOS,SW3441 FOOTHILLS,SW6158 SAWDUST,SW3174 LENNOX HILL TAN,SW6135 ECRU,SW7699 RUSTIC CITY"
geometry-clo-1-thalweg,Thalweg,<p>Thalweg clothing pattern from Geometry (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Geometry (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,geometry-clo-1-thalweg,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/geometry/thumbnails/thalweg.jpg,1,Thalweg clothing pattern thumbnail,Thalweg - Geometry (CLO-1) Clothing | ColorFlex,Thalweg clothing pattern from Geometry (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,geometry.clo-1,thalweg,5,"Texture,Shape2,Shape3,Shape4 Layer 4,Shape5",24x24,straight,"SC0002 COTTAGE COAL,SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW7065 ARGOS,SW3441 FOOTHILLS,SW6158 SAWDUST,SW3174 LENNOX HILL TAN,SW6135 ECRU,SW7699 RUSTIC CITY"
geometry-clo-1-oxbow,Oxbow,<p>Oxbow clothing pattern from Geometry (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Geometry (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,geometry-clo-1-oxbow,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/geometry/thumbnails/oxbow.jpg,1,Oxbow clothing pattern thumbnail,Oxbow - Geometry (CLO-1) Clothing | ColorFlex,Oxbow clothing pattern from Geometry (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,geometry.clo-1,oxbow,6,"Dots 1,Dots 2,Dots 3,Dots 4,Dots 5,Fuzzy Layer",24x24,straight,"SC0002 COTTAGE COAL,SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW7065 ARGOS,SW3441 FOOTHILLS,SW6158 SAWDUST,SW3174 LENNOX HILL TAN,SW6135 ECRU,SW7699 RUSTIC CITY"
geometry-clo-1-rapids,Rapids,<p>Rapids clothing pattern from Geometry (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Geometry (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,geometry-clo-1-rapids,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/geometry/thumbnails/rapids.jpg,1,Rapids clothing pattern thumbnail,Rapids - Geometry (CLO-1) Clothing | ColorFlex,Rapids clothing pattern from Geometry (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,geometry.clo-1,rapids,8,"Center,Lines 1,Lines 2,Lines 3,Lines 4,Lines 5,Lines 6,Lines 7",24x24,straight,"SC0002 COTTAGE COAL,SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW7068 GRIZZLE GRAY,SW7067 CITYSCAPE,SW9163 TIN LIZZIE,SW7065 ARGOS,SW3441 FOOTHILLS,SW6158 SAWDUST,SW3174 LENNOX HILL TAN,SW6135 ECRU,SW7699 RUSTIC CITY"
ikats-clo-1-jassar,Jassar,<p>Jassar clothing pattern from Ikats (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Ikats (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,ikats-clo-1-jassar,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/ikats/thumbnails/jassar.jpg,1,Jassar clothing pattern thumbnail,Jassar - Ikats (CLO-1) Clothing | ColorFlex,Jassar clothing pattern from Ikats (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,ikats.clo-1,jassar,2,"Texture,Zig Zag",24x24,straight,"SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red"
ikats-clo-1-jahmal,Jahmal,<p>Jahmal clothing pattern from Ikats (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Ikats (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,ikats-clo-1-jahmal,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/ikats/thumbnails/jahmal.jpg,1,Jahmal clothing pattern thumbnail,Jahmal - Ikats (CLO-1) Clothing | ColorFlex,Jahmal clothing pattern from Ikats (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,ikats.clo-1,jahmal,3,"Texture,Sm Dots,Lg Pattern",24x24,straight,"SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red"
ikats-clo-1-jumana,Jumana,<p>Jumana clothing pattern from Ikats (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Ikats (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,ikats-clo-1-jumana,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/ikats/thumbnails/jumana.jpg,1,Jumana clothing pattern thumbnail,Jumana - Ikats (CLO-1) Clothing | ColorFlex,Jumana clothing pattern from Ikats (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,ikats.clo-1,jumana,3,"Texture,Round,Corners",24x24,straight,"SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red"
ikats-clo-1-jasseer,Jasseer,<p>Jasseer clothing pattern from Ikats (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Ikats (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,ikats-clo-1-jasseer,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/ikats/thumbnails/jasseer.jpg,1,Jasseer clothing pattern thumbnail,Jasseer - Ikats (CLO-1) Clothing | ColorFlex,Jasseer clothing pattern from Ikats (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,ikats.clo-1,jasseer,6,"Layer 1,Large Diamond,Inner Diamond,X Design,Dots,Small Diamonds",24x24,straight,"SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red"
ikats-clo-1-jubal,Jubal,<p>Jubal clothing pattern from Ikats (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Ikats (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,ikats-clo-1-jubal,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/ikats/thumbnails/jubal.jpg,1,Jubal clothing pattern thumbnail,Jubal - Ikats (CLO-1) Clothing | ColorFlex,Jubal clothing pattern from Ikats (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,ikats.clo-1,jubal,6,"Texture,Large Feature,Large Diamond,Inner Diamond,Feathered Pattern,Tiny Diamond",24x24,straight,"SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red"
ikats-clo-1-jazmah,Jazmah,<p>Jazmah clothing pattern from Ikats (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Ikats (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,ikats-clo-1-jazmah,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/ikats/thumbnails/jazmah.jpg,1,Jazmah clothing pattern thumbnail,Jazmah - Ikats (CLO-1) Clothing | ColorFlex,Jazmah clothing pattern from Ikats (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,ikats.clo-1,jazmah,6,"Texture,Lg Teardrop,Figure,Plant,Arrow,Dot",24x24,straight,"SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red"
ikats-clo-1-jubran,Jubran,<p>Jubran clothing pattern from Ikats (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Ikats (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,ikats-clo-1-jubran,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/ikats/thumbnails/jubran.jpg,1,Jubran clothing pattern thumbnail,Jubran - Ikats (CLO-1) Clothing | ColorFlex,Jubran clothing pattern from Ikats (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,ikats.clo-1,jubran,6,"Brackets,Outside Diamond,Middle Diamond,Tiny Diamond,Layer 5,Layer 6",24x24,straight,"SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red"
ikats-clo-1-jathar,Jathar,<p>Jathar clothing pattern from Ikats (CLO-1) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Ikats (CLO-1), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,ikats-clo-1-jathar,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/ikats/thumbnails/jathar.jpg,1,Jathar clothing pattern thumbnail,Jathar - Ikats (CLO-1) Clothing | ColorFlex,Jathar clothing pattern from Ikats (CLO-1). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,ikats.clo-1,jathar,4,"Texture,Large Design,Diamond,Tiny Dot",24x24,straight,"SW7069 Iron Ore,SW7067 Cityscape,SW3441 Foothills,SW6135 Ecru,SW7699 Rustic City,SW6206 Oyster Bay,SW6186 Dried Thyme,SW1472 Slate Tile,SW0006 Toile Red"
botanicals-clo2-key-largo,Key Largo,<p>Key Largo clothing pattern from Botanicals (CLO-2) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Botanicals (CLO-2), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,botanicals-clo2-key-largo,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/botanicals/thumbnails/key-largo.jpg,1,Key Largo clothing pattern thumbnail,Key Largo - Botanicals (CLO-2) Clothing | ColorFlex,Key Largo clothing pattern from Botanicals (CLO-2). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,botanicals-clo2,key-largo,6,"Back Leaf,Left Leaves,Right Leaves,Outer Leaves,Right Most,Front Leaf",24x24,half-drop,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW6135 ECRU,SW0043 PERISTYLE BRASS,SW6138 ARTIFACT,SW0042 RUSKIN ROOM GREEN,SW7740 MESSENGER BAG,SW6159 HIGH TEA,SW9145 SLEEPY HOLLOW,SW6242 BRACING BLUE,SW0034 ROYCROFT ROSE,SW0033 REMBRANDT RUBY,SW6990 CAVIAR"
botanicals-clo2-shadow-dance,Shadow Dance,<p>Shadow Dance clothing pattern from Botanicals (CLO-2) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Botanicals (CLO-2), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,botanicals-clo2-shadow-dance,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/botanicals/thumbnails/shadow-dance.jpg,1,Shadow Dance clothing pattern thumbnail,Shadow Dance - Botanicals (CLO-2) Clothing | ColorFlex,Shadow Dance clothing pattern from Botanicals (CLO-2). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,botanicals-clo2,shadow-dance,2,"Shadows,Flower",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW6135 ECRU,SW0043 PERISTYLE BRASS,SW6138 ARTIFACT,SW0042 RUSKIN ROOM GREEN,SW7740 MESSENGER BAG,SW6159 HIGH TEA,SW9145 SLEEPY HOLLOW,SW6242 BRACING BLUE,SW0034 ROYCROFT ROSE,SW0033 REMBRANDT RUBY,SW6990 CAVIAR"
botanicals-clo2-tall-lilly-plant,Tall Lilly Plant,<p>Tall Lilly Plant clothing pattern from Botanicals (CLO-2) collection. Customize colors to match your style with our ColorFlex system.</p>,Saffron Cottage,Apparel & Accessories > Clothing,Clothing,"Botanicals (CLO-2), pattern, clothing, custom-color, colorflex",TRUE,Size,One Size,botanicals-clo2-tall-lilly-plant,89.99,,TRUE,TRUE,,,continue,,https://so-animation.com/colorflex/data/collections/botanicals/thumbnails/tall-lilly-plant.jpg,1,Tall Lilly Plant clothing pattern thumbnail,Tall Lilly Plant - Botanicals (CLO-2) Clothing | ColorFlex,Tall Lilly Plant clothing pattern from Botanicals (CLO-2). Customize colors with ColorFlex.,https://so-animation.com/colorflex/data/collections/,botanicals-clo2,tall-lilly-plant,4,"Texture,Plants,Flowers,Flower Centers",24x24,straight,"SC0001 COTTAGE LINEN,SW7069 IRON ORE,SW6135 ECRU,SW0043 PERISTYLE BRASS,SW6138 ARTIFACT,SW0042 RUSKIN ROOM GREEN,SW7740 MESSENGER BAG,SW6159 HIGH TEA,SW9145 SLEEPY HOLLOW,SW6242 BRACING BLUE,SW0034 ROYCROFT ROSE,SW0033 REMBRANDT RUBY,SW6990 CAVIAR"
